21-01-0107-46;;21-004;JALAPA;JALAPA;INSTITUTO PARTICULAR MIXTO MODERNO JALAPANECO;3A. CALLE 0-39 ZONA 2 BARRIO LA ESPERANZA;51228253;VICTOR MANUEL PORTILLO RECINOS;GERMAN DE JESUS RAMOS VALLE;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0108-46;;21-01-1198;JALAPA;JALAPA;INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA EL PORVENIR;4A. AVENIDA 2-66, ZONA 2 BARRIO SAN FRANCISCO;79224958-79223033;JORGE ADELINO PÉREZ UCELO;ROSA CORALIA PINEDA GALLARDO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0111-46;;21-01-1198;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO NUEVO MILENIO""";1RA. CALLE A ZONA 3, RESIDENCIALES NUEVA JERUSALEN;79222186;JORGE ADELINO PÉREZ UCELO;NILSA MAGALY CORDERO GUDIEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0112-46;;21-004;JALAPA;JALAPA;"INSTITUTO PRIVADO DE EDUCACION MEDIA ""DR. JUAN JOSE AREVALO BERMEJO""";AVENIDA CHIPILIPA 0-81 ZONA 6, BARRIO CHIPILAPA;59093630;VICTOR MANUEL PORTILLO RECINOS;KAREN LUCRECIA GOMEZ ESQUIVEL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0206-46;;21-01-1196;JALAPA;JALAPA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;CASERÍO LA LAGUNETA, ALDEA EL DURAZNO;31233496;MANUEL DANILO REYES GONZÁLEZ;MIGDALIA IRENE SANTILLANA FUENTES;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0231-46;;21-004;JALAPA;JALAPA;COLEGIO PARTICULAR MIXTO POR MADUREZ OSCAR DE LEON PALACIOS;CALLE TRANSITO ROJAS 8-54 ZONA 2;79220029;VICTOR MANUEL PORTILLO RECINOS;THELMA YANETH POLANCO PÉREZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0233-46;;21-01-1201;JALAPA;JALAPA;COLEGIO PARTICULAR MIXTO POR MADUREZ OSCAR DE LEON PALACIOS;CALLE TRANSITO ROJAS 8-54 ZONA 2;56963730;JORGE ADELINO PÉREZ UCELO;CLAUDIA MARINELLI MARTÍNEZ HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0251-46;;21-004;JALAPA;JALAPA;INSTITUTO PRIVADO DE EDUCACION MEDIA DR. JUAN JOSE AREVALO BERMEJO;1A. CALLE 2-06 ZONA 1, BARRIO CHIPILAPA;59093630;VICTOR MANUEL PORTILLO RECINOS;NERY BERNARDINO CHAPAS ROSALES;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);JALAPA;;
21-01-0256-46;;21-01-1190;JALAPA;JALAPA;"COLEGIO ""SAGRADO CORAZON""";3RA. CALLE 2-47 ZONA 2 BARRIO SAN FRANCISCO;79227638;VÍCTOR MANUEL PORTILLO RECINOS;FRANCISCO AUGUSTO CARRILLO HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0269-46;;21-01-1197;JALAPA;JALAPA;"COLEGIO PRIVADO MIXTO DE EDUCACION BASICA ""EDUCARE""";6A. AV. 0-67 ZONA 5, BARRIO SAN FRANCISCO;51948259;THELMA YANETH POLANCO PÉREZ;DORA ISABEL ELÍAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0271-46;;21-004;JALAPA;JALAPA;INSTITUTO TÉCNICO PROFESIONAL MIGUEL ANGEL ASTURIAS;1A. CALLE 6-61 ZONA 1, BARRIO LA DEMOCRACIA;79222110;VICTOR MANUEL PORTILLO RECINOS;JUAN MANUEL CISNEROS MARTÍNEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0273-46;;21-001;JALAPA;JALAPA;"INSTITUTO MUNICIPAL DE DIVERSIFICADO ""2 DE JUNIO""";COMPLEJO EDUCATIVO;;NORA ALCIDA VELASQUEZ AGUILAR;HECTOR MANUEL PINEDA GARCIA;DIVERSIFICADO;MUNICIPAL;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0274-46;;21-01-1193;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""";CALLE TRÁNSITO ROJAS 7-79, ZONA 1 BARRIO LA DEMOCRACIA;79220013;NORA ALCIDA VELÁSQUEZ AGUILAR;LESLY PRISCILA CARRERA RUÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0293-46;;21-004;JALAPA;JALAPA;INSTITUTO PARTICULAR MIXTO MODERNO JALAPANECO;BARRIO LA DEMOCRACIA;;VICTOR MANUEL PORTILLO RECINOS;;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;NOCTURNA;DIARIO(REGULAR);JALAPA;;
21-01-0297-46;;21-004;JALAPA;JALAPA;"COLEGIO ""SAGRADO CORAZON""";3RA. CALLE 2-47 ZONA 2, BARRIO SAN FRANCISCO;79227638;VICTOR MANUEL PORTILLO RECINOS;FRANCISCO AUGUSTO CARRILLO HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0299-46;;21-01-1195;JALAPA;JALAPA;"CENTRO DE ESTUDIOS DE INGENIERIA Y ARQUITECTURA ""REMBRANDT""";"6TA. CALLE ""E"" 0-49 COLONIA BONILLA ZONA 1, BARRIO LA ESPERANZA";79228008;MANUEL DANILO REYES GONZÁLEZ;JEIMY AZUCENA ARRIAZA ORTÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0302-46;;21-01-1201;JALAPA;JALAPA;"INSTITUTO PARTICULAR MIXTO ""LICEO GENESIS""";CALLE TRANSITO ROJAS 0-36 ZONA 6, BARRIO CHIPILAPA;42084457;JORGE ADELINO PÉREZ UCELO;NESTOR EFRAÍN SANDOVAL CAMPOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0303-46;;21-004;JALAPA;JALAPA;"INSTITUTO PARTICULAR MIXTO ""LICEO GENESIS""";AVENIDA CHIPILAPA 0-50 ZONA 1, BARRIO CHIPILAPA;59573986;VICTOR MANUEL PORTILLO RECINOS;NERY BERNARDINO CHAPAS ROSALES;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0306-46;;21-01-1199;JALAPA;JALAPA;"CENTRO DE ESTUDIOS DE INGENIERIA Y ARQUITECTURA ""REMBRANDT""";"6TA. CALLE ""E"" 0-49 COLONIA BONILLA ZON 1, BARRIO LA ESPERANZA";79228008;NORA ALCIDA VELÁSQUEZ AGUILAR;BERTA ELIZABETH NÁJERA JIMÉNEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0308-46;;21-004;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO LICEO ""NUEVO MILENIO""";"1A. CALLE ""A"" ZONA 3, RESIDENCIALES NUEVA JERUSALEN, BARRIO EL PORVENIR";79222186;VICTOR MANUEL PORTILLO RECINOS;NILSA MAGALY CORDERO GUDIEL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0315-46;;21-01-1195;JALAPA;JALAPA;"CENTRO DE ESTUDIOS DE INGENIERIA Y ARQUITECTURA ""REMBRANDT""";"6TA. CALLE ""E"" 0-49 COLONIA BONILLA ZONA 1, BARRIO LA ESPERANZA";79228008;MANUEL DANILO REYES GONZÁLEZ;JEIMY AZUCENA ARRIAZA ORTÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0319-46;;21-004;JALAPA;JALAPA;"COLEGIO PRIVADO MIXTO DE EDUCACIÓN BÁSICA ""EDUCARE""";5 AVENIDA 1-79 ZONA 1, BARRIO LA DEMOCRACIA;79223749;VICTOR MANUEL PORTILLO RECINOS;JUDITH ANARELI MENÉNDEZ VALDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0320-46;;21-016;JALAPA;JALAPA;INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ CIENCIA Y DESARROLLO;2A. CALLE 6-86, ZONA 1 BARRIO LA DEMOCRACIA;;ANA GLORIA MOLINA TEO;ELENA ISABEL CABRERA CORTEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0325-46;;21-01-1200;JALAPA;JALAPA;"INSTITUTO PRIVADO ""LICEO INTERAMERICANO""";1RA. AVENIDA 0-45 ZONA 6, BARRIO CHIPILAPA;41963272;JORGE ADELINO PÉREZ UCELO;NANCY KARINA JIMÉNEZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0329-46;;21-01-1193;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""";CALLE TRÁNSITO ROJAS 7-79 ZONA 1 BARRIO LA DEMOCRACIA;79220013;NORA ALCIDA VELÁSQUEZ AGUILAR;LESLY PRISCILA CARRERA RUÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0330-46;;21-004;JALAPA;JALAPA;"INSTITUTO PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ ""XALAPAN""";1A. CALLE 2-06- ZONA 1;79224711;VICTOR MANUEL PORTILLO RECINOS;JOSÉ GUILLERMO RODAS GUDIEL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0336-46;;21-01-1201;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO NUEVO MILENIO""";"1A. CALLE ""A"" ZONA 3 RESIDENCIALES NUEVA JERUSALEN";50000098;JORGE ADELINO PÉREZ UCELO;JORGE MARIO AQUINO MAZARIEGOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0343-46;;21-004;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA ""EDUCARE""";6A. AV. 0-67 ZONA 5 BARRIO SAN FRANCISCO;77964422;VICTOR MANUEL PORTILLO RECINOS;JUDITH ANARELI MENÉNDEZ VALDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0344-46;;21-01-1199;JALAPA;JALAPA;"INSTITUTO TÉCNICO INDUSTRIAL ""ALBERT EINSTEIN""";7A. AVENIDA 2-46 ZONA 1, BARRIO LA DEMOCRACIA;79225240;NORA ALCIDA VELÁSQUEZ AGUILAR;CLAUDIA SUCELY JIMENEZ JACOBO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0349-46;;21-01-1200;JALAPA;JALAPA;"COLEGIO PRIVADO ""MONTE ALTO""";"2A. CALLE ""C"" 8-61 ZONA 1, BARRIO LA DEMOCRACIA";55630606;JORGE ADELINO PÉREZ UCELO;GRISEL MARYLÍ BONILLA ALVARADO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0350-46;;21-01-1200;JALAPA;JALAPA;"COLEGIO PRIVADO ""MONTE ALTO""";"2A. CALLE ""C"" 8-61 ZONA 1, BARRIO LA DEMOCRACIA";55630606;JORGE ADELINO PÉREZ UCELO;CARLOS VINICIO MARROQUÍN BONILLA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0352-46;;21-01-1200;JALAPA;JALAPA;"COLEGIO PRIVADO ""MONTE ALTO""";"2A. CALLE ""C"" 8-61 ZONA 1, BARRIO LA DEMOCRACIA";55630606;JORGE ADELINO PÉREZ UCELO;GRISEL MARYLÍ BONILLA ALVARADO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0357-46;;21-01-1190;JALAPA;JALAPA;COLEGIO NUESTRA SEÑORA DE LOS ÁNGELES;BARRIO LLANO GRANDE;55723437;VÍCTOR MANUEL PORTILLO RECINOS;GLENDY MARITZA NÁJERA HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0359-46;;21-01-1199;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""";CALLE TRÁNSITO ROJAS 7-60 ZONA 1, BARRIO LA DEMOCRACIA;79220013;NORA ALCIDA VELÁSQUEZ AGUILAR;LESLY PRISCILA CARRERA RUÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0361-46;;21-01-1193;JALAPA;JALAPA;INSTITUTO GUATEMALTECO DE AVIACIÓN Y TURISMO -IGAT-;3RA.. AVENIDA 0-51 ZONA 1, BARRIO LA DEMOCRACIA;79223446;NORA ALCIDA VELÁSQUEZ AGUILAR;BEATRÍZ ADRIANA LINARES MONZÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0366-46;;21-004;JALAPA;JALAPA;"COLEGIO PRIVADO ""MONTE ALTO""";"2A. CALLE ""C"" 8-61 ZONA 1 BARRIO LA DEMOCRACIA Y 8A. AVENIDA 2-26 ZONA 1, BARRIO LA DEMOCRACIA";77964410;VICTOR MANUEL PORTILLO RECINOS;KENNETH JULIO CASTILLO SANTIAGO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0369-46;;21-01-1201;JALAPA;JALAPA;COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS;LOTES 6F, 7F, 159F Y 160F LOTIFICACIÓN LOS EUCALIPTOS;56963730;JORGE ADELINO PÉREZ UCELO;LUCERO ZELESTE MORALES CONTRERAS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0370-46;;21-004;JALAPA;JALAPA;COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS;LOTES 6F, 7F, 159F Y 160F NOTIFICACIÓN LOS EUCALIPTOS;56963730;VICTOR MANUEL PORTILLO RECINOS;ANA SOLEDAD LEMUS YANES;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0373-46;;21-01-1191;JALAPA;JALAPA;"COLEGIO PARTICULAR PARA SEÑORITAS ""MADRE ÁNGELA""";BARRIO LLANO GRANDE;38436458;JORGE ADELINO PÉREZ UCELO;GLENDY MARITZA NÁJERA HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0375-46;;21-01-1199;JALAPA;JALAPA;"COLEGIO ""JARDÍN INFANTIL AGAZZI""";CALLE TRÁNSITO ROJAS 2-41 ZONA 1, BARRIO CHIPILAPA;39051455;NORA ALCIDA VELÁSQUEZ AGUILAR;HENRY EDILBERTO ESTRADA AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0377-46;;21-01-1196;JALAPA;JALAPA;COLEGIO ADVENTISTA MORIA;"2A. AV. ""A"" 0-84 ZONA 2 BARRIO SAN FRANCISCO";79222901;MANUEL DANILO REYES GONZÁLEZ;WIDMER RONEL PAZ COLINDRES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0379-46;;21-004;JALAPA;JALAPA;"INSTITUTO PRIVADO ""LICEO INTERAMERICANO""";1A. AV. 0-45 ZONA 6, BARRIO CHIPILAPA;47323533;VICTOR MANUEL PORTILLO RECINOS;VERÓNICA JUDITH RUEDAS MARROQUÍN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0382-46;;21-01-1201;JALAPA;JALAPA;"COLEGIO PREUNIVERSITARIO ""JUAN PABLO II""";CALLE TRÁNSITO ROJAS 0-73 ZONA 5;59807483;JORGE ADELINO PÉREZ UCELO;LÁZARO HAROLDO REVOLORIO LÓPEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0383-46;;21-004;JALAPA;JALAPA;"COLEGIO PREUNIVERSITARIO ""JUAN PABLO II""";CALLE TRÁNSITO ROJAS 0-73 ZONA 5;79225275;VICTOR MANUEL PORTILLO RECINOS;LÁZARO HAROLDO REVOLORIO LÓPEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0385-46;;21-004;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""ROBERTO ANTONIO BONILLA MARROQUÍN""";AVENIDA CHIPILAPA FINAL ZONA 1, BARRIO LA ESPERANZA;77964245;VICTOR MANUEL PORTILLO RECINOS;MARÍA MAGDALENA JIMÉNEZ ISHLAJ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;JALAPA;;
21-01-0386-46;;21-01-1196;JALAPA;JALAPA;COLEGIO MIXTO BILINGÜE DISCOVERY;3A. CALLE 0-59 ZONA 6, BARRIO CHIPILAPA;79225150;MANUEL DANILO REYES GONZÁLEZ;CORINA SUSIBEL ORTÍZ GONZÁLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);JALAPA;;
21-01-0389-46;;21-01-1195;JALAPA;JALAPA;"INSTITUTO TÉCNICO INDUSTRIAL ""ALBERT EINSTEIN""";7A. AVENIDA 2-46 ZONA 1, BARRIO LA DEMOCRACIA;79225240;MANUEL DANILO REYES GONZÁLEZ;MARÍA MAGDALENA JIMÉNEZ ISHLAJ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);JALAPA;;
21-01-0390-46;;21-01-1200;JALAPA;JALAPA;PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA;2A. AVENIDA FINAL FRENTE AL COMPLEJO DEPORTIVO;79224294;JORGE ADELINO PÉREZ UCELO;ZOILA LIGIA ELIZABETH MARTÍNEZ GUZMÁN;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;A DISTANCIA;JALAPA;;
21-01-0391-46;;21-01-1198;JALAPA;JALAPA;INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA;CALZADA JUAN JOSÉ BONILLA, 3-02 ZONA 2 BARRIO SAN FRANCISCO;30216212;JORGE ADELINO PÉREZ UCELO;KAREN ODILÍ ESCOBAR GARCÍA;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);JALAPA;;
21-01-0397-46;;21-01-1199;JALAPA;JALAPA;"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""";CALLE TRANSITO ROJAS 7-60, ZONA 1, BARRIO LA DEMOCRACIA;79220013;NORA ALCIDA VELÁSQUEZ AGUILAR;LESLY PRISCILA CARRERA RUÍZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);JALAPA;;
21-01-0400-46;;21-01-1190;JALAPA;JALAPA;"INSTITUTO TÉCNICO PROFESIONAL ""MIGUEL ANGEL ASTURIAS""";1A. CALLE 6-61 ZONA 1, BARRIO LA DEMOCRACIA;79222110;VÍCTOR MANUEL PORTILLO RECINOS;MIRIAM CONSUELO CARÍAS PÉREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);JALAPA;;
21-01-0401-46;;21-01-1201;JALAPA;JALAPA;"INSTITUTO PARTICULAR MIXTO ""LICEO GÉNESIS""";CALLE TRANSITO ROJAS 0-36 ZONA 6, BARRIO CHIPILAPA;42084457;JORGE ADELINO PÉREZ UCELO;NESTOR EFRAÍN SANDOVAL CAMPOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);JALAPA;;
21-01-0404-46;;21-01-1200;JALAPA;JALAPA;"INSTITUTO PRIVADO ""LICEO INTERAMERICANO""";1A. AVENIDA 0-45 ZONA 6, BARRIO CHIPILAPA;41963272;JORGE ADELINO PÉREZ UCELO;NANCY KARINA JIMÉNEZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);JALAPA;;
21-01-0405-46;;21-01-1200;JALAPA;JALAPA;"COLEGIO ""SAGRADO CORAZÓN""";3RA. CALLE 2-47 ZONA 3, BARRIO SAN FRANCISCO;79227637;JORGE ADELINO PÉREZ UCELO;FRANCISCO AUGUSTO CARRILLO HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;SIN JORNADA;SEMIPRESENCIAL (UN DÍA A LA SEMANA);JALAPA;;
